row,col,cosine_mean,cosine_std,n_seeds
positive-neutral,positive-neutral,1,0,3
positive-neutral,neutral-negative,-0.1572485277,1.10312101e-06,3
positive-neutral,positive-negative,0.4424725995,3.610196519e-06,3
neutral-negative,positive-neutral,-0.1572485277,1.10312101e-06,3
neutral-negative,neutral-negative,1,0,3
neutral-negative,positive-negative,0.8394237369,6.677724201e-06,3
positive-negative,positive-neutral,0.4424725995,3.610196519e-06,3
positive-negative,neutral-negative,0.8394237369,6.677724201e-06,3
positive-negative,positive-negative,1,0,3
