dim,e_v,e_m
0,0.01543714425,-0.01166533368
1,0.02274197053,-0.004135211016
2,-0.003149643818,0.01169080764
3,0.02680144078,0.01638850592
4,0.004155452329,-0.002697078387
5,0.01867383225,0.02722092368
6,0.004629727642,-0.00143039877
7,-0.01355048337,0.0261708757
8,0.02729347208,-0.01511190494
9,-0.00100841827,0.001647166774
10,0.03157082281,-0.003502451712
11,-0.02553878764,-0.04966873568
12,-0.02255502909,0.01090284394
13,0.01158181735,-0.01289038171
14,-0.002470775675,-0.003046684831
15,0.008592914844,0.01571552442
16,0.001806455118,-0.005957779508
17,0.008942472349,-0.01826991546
18,-0.01373315071,0.02412031612
19,0.01529173023,-0.01799957596
20,-0.001343038524,-2.149598463e-05
21,0.01118204924,-0.001056528012
22,-0.02277064578,0.0114921756
23,0.006831632236,0.01285678832
24,-0.01407160969,0.01286399771
25,-0.0004102064661,-0.002217818413
26,0.009861626689,-0.01424021869
27,0.04748110171,-0.03327910098
28,-0.0406237347,0.01764558321
29,-0.006174839628,-0.009698524535
30,0.001807414976,-0.009255837283
31,0.005889501084,-0.02353470868
32,-0.0199571513,-0.005363035546
33,-0.01261057198,0.009827016082
34,-0.01513575838,0.003410936629
35,-0.007475555789,-0.001930945205
36,-0.01221446368,0.008028530157
37,0.01335683816,-0.006239828651
38,-0.01245256182,-0.00277140742
39,0.09867223713,0.0120211511
40,0.004842809341,0.0150572616
41,0.008355627638,-0.002166452402
42,0.01643560456,-0.005295873612
43,0.009174210339,-0.002578475679
44,0.01425907604,-0.01711029112
45,-0.02518284132,-0.007134770619
46,-0.01359463554,0.01483053971
47,0.01521728364,-0.008904379359
48,-0.008876303692,0.01336093824
49,0.01245112151,-0.00792611327
50,-0.02520410813,0.02086279309
51,0.03178012524,0.02671469975
52,-0.00197466491,-0.005267655636
53,-0.009274392348,0.001526182692
54,0.01090297943,-0.006901185165
55,-0.02264088876,-0.0157168108
56,0.02998560786,0.007087832318
57,0.01020098494,0.0319926272
58,-7.294787878e-05,-0.006730546477
59,-0.00975880529,-0.01955561023
60,0.005250856005,0.0121764017
61,0.02175349814,-0.003091450929
62,0.0098450093,-0.01773003769
63,-0.004459838353,-0.00199407168
64,1.439743718e-05,-0.006853965736
65,0.001960387743,0.0407864151
66,-0.00756269019,-0.01487902144
67,-0.004006319584,0.01930634316
68,0.01072517165,0.02164642579
69,0.009118720595,0.002856027089
70,0.02339159396,-0.007541732497
71,0.03352845097,-0.01802812407
72,-0.03705869586,0.07009074564
73,0.02504069688,0.01674227746
74,-0.01891873805,-0.006093449622
75,-0.06684981884,0.02044895247
76,-0.003561079844,0.01352156436
77,-0.005952549331,-0.02042013868
78,-0.02429662092,-0.01541102688
79,-0.0007292887297,0.009465655813
80,0.009719624955,-0.0006126412734
81,-0.01785068938,0.148691925
82,0.04331893048,0.00297117166
83,-0.01691065946,-0.00229722968
84,0.008214803006,0.000145058498
85,-0.01098492481,0.005471591626
86,-0.008658662831,0.0266908488
87,0.009174450321,0.001765809689
88,0.01730904794,-0.008892576045
89,0.01497954642,-0.005932977949
90,0.001089643992,-0.001310786233
91,0.01378408167,0.004525022748
92,-0.006520107471,0.0006280476309
93,-0.01741894738,0.0188580618
94,-0.03069618061,0.005501951034
95,0.01893367514,0.0828979117
96,0.01992601694,-0.001296821261
97,0.03981094114,0.008039916664
98,0.007031995516,0.008932450478
99,0.00126649201,-0.00222258654
100,0.01350547639,0.0008462367003
101,-0.03030121059,0.003004490082
102,0.02113443979,0.04622938383
103,0.002461477321,0.01836971296
104,-0.03558739938,0.04376710265
105,-0.007977545265,-0.01335447105
106,0.03728809504,-0.0145423749
107,0.01726777482,-0.01413777637
108,0.02483517446,0.006609835297
109,0.01931544687,0.003473694942
110,-0.02259073771,0.03522679323
111,-0.007951450257,0.001629692894
112,-0.006888561617,-0.03445098923
113,0.002840129032,-0.006957496648
114,0.005269872391,-0.008412892921
115,-0.01626715478,0.01383709922
116,-0.00329670727,0.003922526856
117,-0.02078590273,-8.073737405e-05
118,-0.008591894795,-0.06185077962
119,-0.0171633633,0.06588176478
120,0.009863486213,0.002316744427
121,-0.02643133736,0.01933071336
122,-0.01924602421,0.01641065475
123,0.009975965897,0.02289763456
124,-0.01409584541,0.01493306838
125,0.01738386908,0.004830596535
126,0.006442181545,0.002728705828
127,0.01050111188,0.06971082009
128,0.0106773001,-0.01793747317
129,-0.003902658209,0.0001652202909
130,0.01376800445,0.007240898028
131,0.01096368879,-0.003899869149
132,0.03826172008,0.0004593053974
133,0.007927514627,0.0005346670252
134,0.00210238176,0.002223597147
135,0.003690836461,0.015006684
136,-0.0542187303,0.01683417293
137,0.0004024078034,-0.01184576425
138,-0.05067912717,-0.04655024256
139,0.04142693053,-0.007122661062
140,0.02893482182,-0.01961187983
141,0.006325022735,0.01502955726
142,-0.04640711543,-0.002927107421
143,-0.0521662592,0.0914667471
144,0.01015455415,-0.01212513174
145,-0.03843471352,0.02094142272
146,0.004612330697,-0.003074080646
147,-0.06501810892,-0.1124272865
148,-0.009247156966,-0.003926543822
149,0.01408408755,0.0002933589096
150,0.04705490847,-0.01541081159
151,0.002249355199,0.003310534383
152,0.009939073088,-0.06102819013
153,0.01516647285,0.0008361883887
154,-0.01128151128,-0.002059054907
155,-0.05714332505,0.006050046832
156,-0.001530084579,0.008382057758
157,-0.001714611735,-0.02040636989
158,-0.004554980703,-0.006579590168
159,0.009784600652,0.001429431465
160,0.006959768306,-0.01635185101
161,0.00457615697,-0.01358246478
162,0.01370576535,0.01217607913
163,0.02510332614,0.01027831588
164,-0.03517563474,0.003781053443
165,0.0115093503,-0.009920509524
166,0.01731996545,-0.005208955685
167,0.01971575463,-0.01003062562
168,-0.0008710510792,0.0002333132125
169,0.0193701567,0.001238073715
170,-0.007021737452,-0.004292259342
171,0.001464756529,-0.001154799074
172,-0.005159132133,0.005050718918
173,0.005901828631,0.005809457928
174,0.005636129104,-0.00421833407
175,0.01391677767,-0.004639298018
176,-0.01278070192,0.00387691696
177,0.01687523545,-0.007991388894
178,0.008731909966,-0.0003066561488
179,0.00474046785,-0.004050959324
180,0.01156592019,-0.007366289265
181,-0.01798848603,-0.006427822936
182,-0.02337119737,-0.007156677995
183,0.003634686304,0.0241130688
184,-0.02052398972,-0.01055628231
185,-0.01683585238,0.0356654304
186,0.03042700863,-0.02497222882
187,0.008367745274,0.001286952416
188,-0.003684132692,-0.000681302233
189,-0.008633887271,-0.001618954112
190,0.004308305258,0.01598255526
191,0.02352174029,-0.03475673115
192,0.01331856531,-0.005774114528
193,0.003901818404,-0.01245541797
194,-0.004901538528,-0.00823344313
195,-0.0137507277,0.01093883227
196,0.005851767677,-0.006532832927
197,0.02532228665,-0.01736929851
198,0.001299006357,0.002354618627
199,-0.0311612765,-0.03618633485
200,0.003081765922,0.01298451183
201,0.01378798057,-0.01847654512
202,-0.001732368582,0.003636892159
203,-0.01006376025,0.003522494829
204,0.01787690522,-0.008092505004
205,0.002447559896,0.006865346264
206,-0.01689272237,0.01260028629
207,-0.005407247807,-0.007161799626
208,-0.005415046505,0.009617075276
209,-0.009467137583,0.01186891205
210,-0.001165230319,0.001510399487
211,0.01336967588,-0.01016904175
212,-0.02064432838,0.03992411201
213,-0.03252009223,-0.0002942297878
214,-0.004976705127,-0.01138838085
215,0.069870637,-0.02644198418
216,-0.001901058016,0.008837772238
217,0.005132496991,-0.0175686128
218,0.005362735709,0.00279672979
219,-0.01510238965,0.002892241881
220,0.006353045232,-0.01791873645
221,-0.01833753255,-0.008287996432
222,0.01359061582,0.0279964741
223,-0.0107039957,0.04666290401
224,0.006980764552,0.003082885301
225,-0.002825881349,0.00495149773
226,0.002226124665,0.01506259469
227,-0.07920255685,0.06652224497
