row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9957706093,0,0.7824994507,0,0.9665181644,3.712425084e-08,0.01413236455,0.01246601628,3
KMeans,0.9957706093,0,1,0,0.7450212874,1.359739956e-16,0.9808504876,4.167061315e-08,0.0144817557,0.01312630053,3
LogReg,0.7824994507,0,0.7450212874,1.359739956e-16,1,0,0.6653037782,1.325831437e-07,0.003622196335,0.001804144981,3
PCA,0.9665181644,3.712425084e-08,0.9808504876,4.167061315e-08,0.6653037782,1.325831437e-07,1,0,0.01630146257,0.01258865008,3
Random,0.01413236455,0.01246601628,0.0144817557,0.01312630053,0.003622196335,0.001804144981,0.01630146257,0.01258865008,1,0,3
