space_slug,space,adjacent_raw,adjacent_dis_mean,adjacent_dis_std,R_full_positive_neutral_mean,R_full_positive_neutral_std,R_full_neutral_negative_mean,R_full_neutral_negative_std,R_full_positive_negative_mean,R_full_positive_negative_std,n_seeds
euclidean_raw,Euclidean (raw),-0.8996177546,-0.9189108684,0.000822768824,0.9825933306,0.0007195631047,0.9754308651,0.002198977718,0.7406502014,0.009907057612,3
anisotropy_corrected,Anisotropy-corrected,-0.1795040788,-0.2023150928,0.0002632335589,0.855427169,0.001978818129,0.9202595321,0.0003547515584,0.9300042062,0.0002838726887,3
park_causal,Park causal,-0.8922991561,-0.9125351357,0.0009032386935,0.9820067553,0.0007516116647,0.9736627296,0.002398236968,0.7446242646,0.009784968027,3
mahalanobis_lda,Mahalanobis / LDA,-0.1731947919,-0.1865444162,1.479458799e-05,0.9039213903,0.0002086355044,0.953618122,6.944218522e-05,0.9612235195,0.0001348876773,3
within_subjects_noise,Within-subjects noise,-0.1069141629,-0.1075417504,1.552907273e-07,0.9916671634,2.737549766e-06,0.9966676117,5.590500872e-07,0.9973599914,5.894210464e-07,3
