metric,observed,null_mean_mean,null_mean_std,null_sd_mean,null_sd_std,null_min_mean,null_min_std,null_max_mean,null_max_std,p_value,n_sim,n_seeds
step_cosine,-0.5198351483,0.8996416024,0.0002054744816,0.02272722301,0.0007767115601,0.7714832718,0.004048226509,0.951756344,0.001842998199,0.000999000999,1000,3
midpoint_residual,0.8249266615,0.1152506373,0.0002129495587,0.01343778823,0.0004003014883,0.07915401433,0.002171909844,0.1798078927,0.002014357103,0.000999000999,1000,3
