row,col,cosine_mean,cosine_std,n_seeds
positive-neutral,positive-neutral,1,0,3
positive-neutral,neutral-negative,-0.1183553291,5.287553908e-07,3
positive-neutral,positive-negative,0.5030145644,2.878484817e-06,3
neutral-negative,positive-neutral,-0.1183553291,5.287553908e-07,3
neutral-negative,neutral-negative,1,0,3
neutral-negative,positive-negative,0.8126399283,1.079239891e-06,3
positive-negative,positive-neutral,0.5030145644,2.878484817e-06,3
positive-negative,neutral-negative,0.8126399283,1.079239891e-06,3
positive-negative,positive-negative,1,0,3
