row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9099369235,0.3365514605,0.9123306846,0.000879380799
KMeans,0.9099369235,1,0.01640421567,0.9999004493,-0.01229355339
LogReg,0.3365514605,0.01640421567,1,0.01993207821,0.0294715142
PCA,0.9123306846,0.9999004493,0.01993207821,1,-0.0125227664
Random,0.000879380799,-0.01229355339,0.0294715142,-0.0125227664,1
