row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9080317926,0.2560546914,0.9086625077,0.0002340218067
KMeans,0.9080317926,1,0.001393665682,0.9999777534,-0.01476082772
LogReg,0.2560546914,0.001393665682,1,0.001442325203,0.02642769424
PCA,0.9086625077,0.9999777534,0.001442325203,1,-0.01471162699
Random,0.0002340218067,-0.01476082772,0.02642769424,-0.01471162699,1
