row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.1258637397,0.5378580524,0.1723318663,0.0005892595506
KMeans,0.1258637397,1,0.006017854615,0.9431728367,0.000606773153
LogReg,0.5378580524,0.006017854615,1,0.02182169269,-0.002635637761
PCA,0.1723318663,0.9431728367,0.02182169269,1,-0.002227105274
Random,0.0005892595506,0.000606773153,-0.002635637761,-0.002227105274,1
