space_slug,space,adjacent_raw,adjacent_dis_mean,adjacent_dis_std,R_full_positive_neutral_mean,R_full_positive_neutral_std,R_full_neutral_negative_mean,R_full_neutral_negative_std,R_full_positive_negative_mean,R_full_positive_negative_std,n_seeds
euclidean_raw,Euclidean (raw),-0.8999424026,-0.9191412274,0.0007900070229,0.982698249,0.0006913783964,0.9755414436,0.002119548808,0.7388298137,0.009805267514,3
anisotropy_corrected,Anisotropy-corrected,-0.1792584622,-0.2020382965,0.0002623309779,0.8553809825,0.001980392809,0.9203089151,0.0003333100139,0.9300113519,0.0002695256444,3
park_causal,Park causal,-0.9126351738,-0.9329222497,0.001038839898,0.9833911735,0.0007484997763,0.9731473975,0.00253679101,0.6892244521,0.01215503114,3
mahalanobis_lda,Mahalanobis / LDA,-0.1728259889,-0.1861375351,1.44991734e-05,0.9043282691,0.0002057245938,0.9532879141,6.841569847e-05,0.9611002721,0.0001386701771,3
within_subjects_noise,Within-subjects noise,-0.110426016,-0.111064791,1.68125469e-07,0.9918134738,2.798631246e-06,0.9966897613,5.482872088e-07,0.9973761718,5.573865475e-07,3
