row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.2229003362,0.2458225848,0.7026276204,0,0.5749319855,3.162680667e-07,0.02984395696,0.01367597147,3
KMeans,0.2229003362,0.2458225848,1,0,0.09570010249,0.1380324246,0.8758980972,0.07517335377,0.01530780319,0.02275653014,3
LogReg,0.7026276204,0,0.09570010249,0.1380324246,1,0,0.2971166243,8.439869726e-07,0.00512554634,0.02396488981,3
PCA,0.5749319855,3.162680667e-07,0.8758980972,0.07517335377,0.2971166243,8.439869726e-07,1,0,0.03013354023,0.01519649648,3
Random,0.02984395696,0.01367597147,0.01530780319,0.02275653014,0.00512554634,0.02396488981,0.03013354023,0.01519649648,1,0,3
