row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9110603999,0.5984941868,0.891622595,0.05455682217
KMeans,0.9110603999,1,0.3859956325,0.9922474963,0.05005165904
LogReg,0.5984941868,0.3859956325,1,0.3665883031,0.02646564403
PCA,0.891622595,0.9922474963,0.3665883031,1,0.0485497794
Random,0.05455682217,0.05005165904,0.02646564403,0.0485497794,1
