row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.62431967,0.4943698226,0.7834622354,0.05449225135
KMeans,0.62431967,1,0.1339387544,0.959437565,0.03832822497
LogReg,0.4943698226,0.1339387544,1,0.2164389005,0.02472561021
PCA,0.7834622354,0.959437565,0.2164389005,1,0.0437793095
Random,0.05449225135,0.03832822497,0.02472561021,0.0437793095,1
