row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.7572989586,0.6734923747,0.7611683551,0.02885809246
KMeans,0.7572989586,1,0.3336827207,0.9912950489,0.02465159224
LogReg,0.6734923747,0.3336827207,1,0.3332562648,0.01922958296
PCA,0.7611683551,0.9912950489,0.3332562648,1,0.02481640159
Random,0.02885809246,0.02465159224,0.01922958296,0.02481640159,1
