row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9721120066,0.6588391131,0.9540689133,0.009642049747
KMeans,0.9721120066,1,0.5353646252,0.9913800541,0.005294918722
LogReg,0.6588391131,0.5353646252,1,0.4841517741,0.01244604579
PCA,0.9540689133,0.9913800541,0.4841517741,1,0.004948196003
Random,0.009642049747,0.005294918722,0.01244604579,0.004948196003,1
