row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.01688549583,0.5167581109,0.02551140274,0.009868784172
KMeans,0.01688549583,1,0.0001269856004,-0.9764808171,-0.005255830406
LogReg,0.5167581109,0.0001269856004,1,0.01118284082,0.01894177172
PCA,0.02551140274,-0.9764808171,0.01118284082,1,0.002614337184
Random,0.009868784172,-0.005255830406,0.01894177172,0.002614337184,1
