row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9091989766,0,0.2546923011,0,0.9098482194,0,0.01169513881,0.01141455012,3
KMeans,0.9091989766,0,1,0,0.001363504591,2.655742101e-19,0.9999778062,0,0.00144100135,0.0282906909,3
LogReg,0.2546923011,0,0.001363504591,2.655742101e-19,1,0,0.00139931629,0,0.01182931766,0.01722983814,3
PCA,0.9098482194,0,0.9999778062,0,0.00139931629,0,1,0,0.001470309227,0.02819345478,3
Random,0.01169513881,0.01141455012,0.00144100135,0.0282906909,0.01182931766,0.01722983814,0.001470309227,0.02819345478,1,0,3
