row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9320496856,0,0.2983695198,0,0.9331930927,0,0.012414526,0.01389831099,3
KMeans,0.9320496856,0,1,0,0.01828572043,0,0.9999191334,0,0.01122410389,0.02403910131,3
LogReg,0.2983695198,0,0.01828572043,0,1,0,0.0200905222,0,-0.00389537133,0.0283316339,3
PCA,0.9331930927,0,0.9999191334,0,0.0200905222,0,1,0,0.01116014996,0.02371900624,3
Random,0.012414526,0.01389831099,0.01122410389,0.02403910131,-0.00389537133,0.0283316339,0.01116014996,0.02371900624,1,0,3
