row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.03136562192,0,0.6777949563,0,0.1517546921,4.597024401e-08,0.03944601338,0.01922777046,3
KMeans,0.03136562192,0,1,0,0.01125591655,0,0.974219232,9.308777268e-09,-0.004145294694,0.01602823818,3
LogReg,0.6777949563,0,0.01125591655,0,1,0,0.072222458,7.103611359e-08,0.03845200497,0.0192590304,3
PCA,0.1517546921,4.597024401e-08,0.974219232,9.308777268e-09,0.072222458,7.103611359e-08,1,0,5.233999333e-06,0.01803730893,3
Random,0.03944601338,0.01922777046,-0.004145294694,0.01602823818,0.03845200497,0.0192590304,5.233999333e-06,0.01803730893,1,0,3
