row,col,cosine_mean,cosine_std,n_seeds
positive-neutral,positive-neutral,1,0,3
positive-neutral,neutral-negative,-0.8533861137,0.0002190364861,3
positive-neutral,positive-negative,-0.2508931283,6.419130436e-05,3
neutral-negative,positive-neutral,-0.8533861137,0.0002190364861,3
neutral-negative,neutral-negative,1,0,3
neutral-negative,positive-negative,0.7571349599,0.0002408403955,3
positive-negative,positive-neutral,-0.2508931283,6.419130436e-05,3
positive-negative,neutral-negative,0.7571349599,0.0002408403955,3
positive-negative,positive-negative,1,0,3
